Month,Year,Month_Number,Month_Name,fuel_CNG ONLY,fuel_DI METHYL ETHER,fuel_DIESEL,fuel_DIESEL/HYBRID,fuel_DUAL DIESEL/BIO CNG,fuel_DUAL DIESEL/CNG,fuel_DUAL DIESEL/LNG,fuel_ELECTRIC BOV,fuel_ETHANOL E,fuel_FUEL CELL HYDROGEN,fuel_LNG,fuel_LPG ONLY,fuel_METHANOL,fuel_NOT APPLICABLE,fuel_PETROL,fuel_PETROL E,fuel_PETROL E /CNG,fuel_PETROL E /HYBRID,fuel_PETROL E /HYBRID/CNG,fuel_PETROL E /LPG,fuel_PETROL/CNG,fuel_PETROL/HYBRID,fuel_PETROL/HYBRID/CNG,fuel_PETROL/LPG,fuel_PETROL/METHANOL,fuel_PLUG IN HYBRID EV,fuel_PURE EV,fuel_SOLAR,fuel_STRONG HYBRID EV,fuel_Total,class_Adapted Vehicle,class_Agricultural Tractor,class_Ambulance,class_Animal Ambulance,class_Armoured/Specialised Vehicle,class_Articulated Vehicle,class_Auxiliary Trailer,class_Breakdown Van,class_Bulldozer,class_Bus,class_Camper Van / Trailer,class_Camper Van / Trailer (Private Use),class_Cash Van,class_Construction Equipment Vehicle,class_Construction Equipment Vehicle (Commercial),class_Crane Mounted Vehicle,class_Dumper,class_Earth Moving Equipment,class_Educational Institution Bus,class_Excavator (Commercial),class_Excavator (NT),class_Fire Fighting Vehicle,class_Fire Tenders,class_Fork Lift,class_Goods Carrier,class_Harvester,class_Hearses,class_Library Van,class_Luxury Cab,class_M-Cycle/Scooter,class_M-Cycle/Scooter-With Side Car,class_Maxi Cab,class_Mobile Canteen,class_Mobile Clinic,class_Mobile Workshop,class_Modular Hydraulic Trailer,class_Moped,class_Motor Cab,class_Motor Car,class_Motor Caravan,class_Motor Cycle/Scooter-SideCar(T),class_Motor Cycle/Scooter-Used For Hire,class_Motor Cycle/Scooter-With Trailer,class_Motorised Cycle (CC 25cc),class_Omni Bus,class_Omni Bus (Private Use),class_Power Tiller,class_Power Tiller (Commercial),class_Private Service Vehicle,class_Private Service Vehicle (Individual Use),class_Puller Tractor,class_Quadricycle (Commercial),class_Quadricycle (Private),class_Recovery Vehicle,class_Road Roller,class_School Bus,class_Semi-Trailer (Commercial),class_Snorked Ladders,class_Three Wheeler (Goods),class_Three Wheeler (Passenger),class_Three Wheeler (Personal),class_Tow Truck,class_Tower Wagon,class_Tractor (Commercial),class_Tractor-Trolley(Commercial),class_Trailer (Agricultural),class_Trailer (Commercial),class_Trailer For Personal Use,class_Tree Trimming Vehicle,class_Vehicle Fitted With Compressor,class_Vehicle Fitted With Generator,class_Vehicle Fitted With Rig,class_Vintage Motor Vehicle,class_X-Ray Van,class_e-Rickshaw with Cart (G),class_e-Rickshaw(P),class_Total,category_FOUR WHEELER (Invalid Carriage),category_HEAVY GOODS VEHICLE,category_HEAVY MOTOR VEHICLE,category_HEAVY PASSENGER VEHICLE,category_LIGHT GOODS VEHICLE,category_LIGHT MOTOR VEHICLE,category_LIGHT PASSENGER VEHICLE,category_MEDIUM GOODS VEHICLE,category_MEDIUM MOTOR VEHICLE,category_MEDIUM PASSENGER VEHICLE,category_OTHER THAN MENTIONED ABOVE,category_THREE WHEELER (Invalid Carriage),category_THREE WHEELER(NT),category_THREE WHEELER(T),category_TWO WHEELER (Invalid Carriage),category_TWO WHEELER(NT),category_TWO WHEELER(T),category_Total
2015-02,2015,2,February,2018,0,226185,2,0,0,0,176,0,0,0,228,0,9644,1277975,2,0,0,0,0,19149,1,0,5861,0,0,1,15,0,1541257,557,33743,645,7,0,1386,0,2,1,3481,17,32,27,401,24,259,320,634,524,278,506,21,1,41,47170,453,4,0,309,1137237,1478,3237,1,2,2,0,45646,9028,199045,0,11,77,1,29,370,3271,1,41,130,341,0,0,0,14,7,0,0,0,6905,27916,309,8,1,6256,81,4861,3878,63,2,31,21,110,0,0,1,3,1541258,55,18885,350,1917,39992,236298,15677,2278,384,959,4523,0,2150,32874,207,1184618,89,1541256
2015-03,2015,3,March,2185,0,241443,4,0,0,0,215,0,0,0,382,0,10493,1349660,3,0,0,0,0,21139,1,0,5556,0,0,0,7,0,1631088,472,36572,694,1,0,1438,1,5,0,4657,12,29,25,480,17,277,333,729,803,313,611,29,2,55,50586,445,10,4,513,1200232,1656,3567,2,10,3,0,45293,11166,211667,0,13,62,0,29,343,3249,1,55,188,352,0,0,0,11,4,0,0,0,6884,29572,416,15,4,7027,78,5262,4475,172,0,53,19,97,0,0,0,0,1631090,63,20325,334,2810,42950,252620,18711,2336,480,1285,4799,0,2355,34409,196,1247332,75,1631080
2015-04,2015,4,April,2156,0,213957,6,0,0,0,168,0,0,0,246,0,8558,1317444,0,0,0,0,0,20344,1,0,4870,0,0,0,32,0,1567782,500,28972,655,2,0,1389,0,3,1,5010,11,25,25,413,14,265,280,692,989,241,468,29,30,55,46387,330,8,0,344,1171886,1609,3354,1,2,0,0,41575,9978,203999,0,11,78,0,27,335,2997,2,73,235,342,0,0,0,8,10,0,0,0,6168,24172,294,12,0,5221,59,4675,3263,123,1,32,18,75,0,0,0,9,1567782,54,20116,264,2753,36298,236260,17061,2264,403,1627,4565,0,1799,28753,192,1215280,89,1567778
2015-05,2015,5,May,1903,0,211452,2,0,0,0,194,0,0,0,310,0,8893,1404213,2,0,0,0,0,19858,3,0,5393,0,0,0,27,0,1652250,498,30936,758,0,0,1251,8,2,0,5216,13,30,34,408,12,266,370,669,1543,232,394,58,7,56,43440,275,9,1,237,1263577,1731,3480,2,3,6,0,40324,9764,196996,0,12,81,0,25,337,2869,1,104,187,387,0,0,0,12,8,1,0,0,6162,25167,318,5,0,5501,74,4763,3271,185,2,49,9,73,0,0,1,42,1652252,63,18215,270,2751,35682,231616,17360,2327,410,1711,4184,1,1734,29857,235,1305726,93,1652235
2015-06,2015,6,June,2004,0,225362,7,0,0,0,283,0,1,0,466,0,9110,1442890,0,0,0,0,0,22665,1,0,5681,0,0,0,16,0,1708486,828,36340,650,1,0,1242,1,1,3,6247,9,32,16,473,13,255,287,722,2964,255,369,17,24,57,44403,196,7,0,408,1297716,1384,3482,0,6,3,0,45599,10605,196046,0,5,125,0,26,460,2855,3,127,277,465,0,0,0,9,8,1,0,0,6672,31200,526,12,0,6528,68,4515,3542,240,1,38,21,71,0,0,0,30,1708486,54,18009,316,2767,37612,235570,19833,2237,371,2761,5136,0,2266,36034,397,1344989,130,1708482
2015-07,2015,7,July,2362,0,227527,1,0,1,0,379,0,0,2,354,0,9585,1387213,0,1,0,0,0,23254,3,0,6536,0,0,0,8,0,1657226,565,38297,810,1,0,1502,0,3,1,6386,9,41,19,432,16,307,219,766,2508,268,390,33,4,76,44131,234,10,3,580,1244772,1373,3641,0,7,10,0,46915,11171,189282,0,15,135,0,28,471,3035,1,144,252,486,1,0,0,23,9,5,0,0,6676,33759,339,9,13,7323,70,5094,3993,310,0,37,14,78,0,0,0,126,1657228,44,18430,331,3268,38670,232096,20365,2258,398,2391,4516,0,2291,38482,306,1293227,150,1657223
2015-08,2015,8,August,2290,0,211871,3,0,0,0,703,0,0,0,306,0,8462,1226760,0,0,0,0,0,20585,8,0,5834,0,0,0,14,0,1476836,815,31851,849,2,0,1482,0,2,0,5411,7,41,25,374,18,282,210,652,1905,227,419,36,6,54,42471,350,5,1,643,1094867,1099,3157,1,4,0,0,39484,10967,180543,0,12,80,0,23,438,2545,0,74,195,437,1,0,0,6,18,0,0,0,5872,32563,457,4,2,6833,70,4354,3741,220,0,29,18,82,0,0,1,502,1476837,54,18208,266,3093,35933,216578,18810,2174,385,1752,4012,0,2353,36948,402,1135771,92,1476831
2015-09,2015,9,September,2477,0,220872,5,0,0,0,966,0,0,0,349,0,8292,1281445,1,0,0,0,0,22025,17,0,5968,0,0,0,11,0,1542428,694,29013,817,1,0,1873,1,3,3,4560,9,30,43,414,10,276,278,750,1327,257,400,22,4,60,48767,418,9,0,717,1137564,1182,3343,0,8,2,0,40857,11532,198993,0,10,78,0,29,304,2487,0,75,163,484,0,0,0,15,14,0,0,0,6030,33765,414,10,2,5735,74,3977,3300,370,0,39,24,101,0,0,1,693,1542431,65,22100,351,2777,37204,232132,18925,2300,412,1322,3763,0,2113,38694,241,1179939,88,1542426
2015-10,2015,10,October,2364,0,220332,56,0,1,0,1069,0,0,0,190,0,8580,1288476,1,0,0,0,0,22411,17,0,5813,0,0,0,17,0,1549327,911,26192,1028,2,0,1658,0,2,0,4242,14,43,37,389,18,278,396,714,760,288,444,29,16,61,50505,349,3,2,733,1144264,1235,2887,0,7,5,0,39786,11177,200921,0,11,133,0,24,320,2639,1,53,194,375,1,0,0,15,9,1,0,0,6432,33785,350,10,0,6474,70,4082,3623,302,0,48,16,143,0,0,2,820,1549329,55,23453,359,2589,38339,231676,17841,2514,504,1053,3448,0,2424,38834,483,1185608,145,1549325
2015-11,2015,11,November,2580,0,237448,181,0,2,0,1245,0,0,0,165,0,8713,1674625,1,0,0,0,0,25617,23,0,6046,0,0,0,21,0,1956667,870,27371,707,1,0,1742,0,1,1,4079,20,47,30,445,26,244,334,566,598,303,409,29,1,57,50181,307,4,4,1045,1499544,1858,2943,0,5,3,0,52726,11187,237608,0,19,176,0,24,286,3139,0,41,236,347,1,0,0,14,5,1,0,0,7193,34386,364,9,1,6390,44,4084,3175,203,4,38,9,121,0,0,3,1058,1956667,80,20845,300,2436,39702,270061,18162,2455,443,989,3279,0,2963,39911,300,1554546,195,1956667
2015-12,2015,12,December,2213,0,228393,243,0,0,0,2181,0,0,0,179,0,12332,1477375,0,0,0,0,0,22863,20,0,5785,0,0,0,21,0,1751605,992,36217,1092,4,0,1570,0,2,1,3810,13,29,35,426,36,285,364,813,525,377,543,47,3,56,45567,384,2,3,1151,1314185,1162,2769,0,3,6,0,49517,10382,213234,0,6,184,0,23,355,3365,1,54,156,265,1,0,0,19,11,0,0,0,6575,33602,242,8,0,8031,72,6271,4185,538,1,41,9,108,0,0,3,1874,1751605,73,18200,266,2424,42266,254627,17848,2583,575,934,3704,0,2493,39685,398,1365339,190,1751605
2016-01,2016,1,January,2762,0,246828,229,0,2,0,1941,0,0,2,349,0,12753,1436202,0,0,0,0,0,27885,27,0,7212,0,0,0,16,0,1736208,625,33760,864,1,0,1791,2,1,1,3959,14,22,35,574,26,305,378,830,466,379,597,17,16,40,53009,417,3,4,932,1249550,1013,3177,1,2,3,0,46462,14682,254421,0,14,205,0,31,309,3473,1,72,254,437,0,0,0,16,7,1,0,0,7127,34608,194,5,3,6482,82,7926,3796,876,1,49,12,180,0,0,8,1660,1736208,92,22279,389,2438,44052,295247,21756,3313,572,914,3926,0,2427,41062,245,1297276,219,1736207
2016-02,2016,2,February,2535,0,241948,411,1,3,0,2492,1,0,1,480,0,10328,1454161,0,1,0,0,0,27869,27,0,6937,0,0,0,14,0,1747209,937,33636,838,4,0,2201,0,2,0,4446,15,37,20,471,50,280,474,958,645,430,503,55,2,61,57025,634,12,0,830,1287685,1127,3272,3,2,6,0,51654,13796,217471,0,15,299,0,26,420,3077,2,60,222,375,0,0,0,10,12,0,0,0,7516,35190,226,6,1,7552,72,5347,4662,75,0,55,15,160,0,0,8,2224,1747209,84,25644,370,2807,45349,256372,21119,2923,509,1135,4295,0,2768,42259,351,1340910,314,1747209
2016-03,2016,3,March,2902,0,248837,661,0,3,0,4513,0,0,1,952,0,12458,1456337,0,0,0,0,0,28774,27,0,7383,0,0,0,28,0,1762876,770,35061,964,1,0,2828,0,6,0,5252,18,33,11,609,39,304,494,1151,969,503,515,59,9,65,58785,610,9,1,531,1288420,918,3576,1,8,5,0,48225,13822,222246,0,15,249,1,23,418,3133,0,60,258,362,0,0,0,11,29,1,0,3,7584,39714,235,8,4,8715,76,5530,5042,63,1,59,19,203,0,0,10,4232,1762876,75,27343,459,3335,46901,263463,21734,2914,624,1379,4543,0,2745,48908,429,1337759,265,1762876
2016-04,2016,4,April,2950,0,216305,866,0,0,0,3447,2,0,0,362,0,9329,1465287,0,0,0,0,0,31936,36,0,5957,0,0,0,20,0,1736497,784,28936,713,4,0,1891,0,1,1,5236,16,27,33,512,35,277,349,958,1146,382,436,23,5,38,51707,352,6,1,461,1309676,1234,3038,1,10,1,0,43155,12815,207389,0,16,144,0,122,352,2829,1,65,271,306,1,0,0,14,9,0,0,0,6496,35992,169,10,0,6375,71,4098,4032,62,0,41,18,139,0,0,7,3208,1736497,92,24861,364,3149,37395,241405,20194,2789,472,1476,3874,0,1965,43473,259,1354569,160,1736497
2016-05,2016,5,May,3439,0,235344,799,0,0,0,4001,0,0,0,477,0,11190,1558334,1,1,0,0,1,30865,70,0,6302,0,0,0,17,0,1850841,716,35846,814,4,0,1799,0,3,0,6010,16,34,34,573,45,346,350,931,2078,461,465,25,13,59,52168,299,9,0,352,1397865,1175,3053,2,10,6,0,45994,14021,217460,0,16,192,0,30,341,2685,0,59,246,331,0,0,0,10,7,2,0,0,7291,36322,174,7,1,6934,69,4719,4193,154,1,42,15,127,0,0,14,3823,1850841,75,23003,348,3323,40438,258327,21888,2981,546,2261,4321,0,2059,45455,215,1445392,208,1850840
2016-06,2016,6,June,2844,0,236127,793,0,0,0,5114,0,0,0,270,0,11052,1526319,2,0,0,0,0,30153,81,0,6988,0,0,0,14,0,1819757,732,37218,768,2,0,2314,2,3,0,6831,17,42,26,659,23,310,265,960,3444,409,479,39,6,71,49983,331,6,2,257,1369268,925,3169,0,4,10,0,48307,15167,204282,0,8,137,0,34,365,2667,0,67,286,363,0,0,0,17,13,0,0,0,7424,38646,198,5,6,7986,108,5455,4412,175,0,44,17,135,0,0,15,4844,1819758,58,21795,329,3070,41692,247134,24391,2639,578,3119,4648,0,2599,48440,261,1418859,145,1819757
2016-07,2016,7,July,2699,0,213505,1056,0,0,0,4372,0,0,1,159,0,11216,1421291,0,0,0,0,0,28159,49,0,6567,0,0,0,21,0,1689095,786,34259,721,1,0,1163,0,4,0,5596,18,45,36,530,14,315,185,952,2406,350,436,28,3,54,42340,197,4,0,152,1268074,1196,2947,2,11,4,0,42761,14378,201284,0,5,157,0,42,318,2580,0,92,182,321,0,0,0,22,15,1,0,0,6306,34127,221,6,2,8421,126,5598,4515,464,0,35,25,122,0,0,15,4125,1689095,57,16567,296,2796,38738,241640,22453,2381,619,2056,3906,0,2190,42490,293,1312451,162,1689095
